sample_id,longitude,latitude,original_class_code,original_class_name,original_verified,original_verification_source,original_verification_notes,second_reader_class_name,second_reader_confidence,second_reader_initials,second_reader_source,second_reader_imagery_date_visible,second_reader_timestamp_utc,second_reader_notes,adjudicated_class_name,adjudication_decision,adjudicator_initials,adjudication_timestamp_utc,adjudication_notes,final_class_name,final_include_in_two_reader_adjudicated_reference,final_resolution_status,contact_sheet,contact_position,contact_sheet_path,map_url
RS01_054,103.5224022,2.1473806,1,oil_palm,True,Previously user-confirmed verified reference sample,Existing verified row carried into locked final reference set.,oil_palm,high,WD,"Esri World Imagery (ArcGIS REST, z18 contact-sheet VHR review)",unknown,2026-06-16T07:56:36Z,Esri VHR: regular oil-palm crown/row pattern at point.,,,,,,oil_palm,True,AGREED_ORIGINAL_AND_SECOND_READER,contact_04.png,6,contact_sheets_z18/contact_04.png,"https://www.google.com/maps/search/?api=1&query=2.1473806,103.5224022"
RS01_055,103.5008587,2.5872617,1,oil_palm,True,Previously user-confirmed verified reference sample,Existing verified row carried into locked final reference set.,oil_palm,high,WD,"Esri World Imagery (ArcGIS REST, z18 contact-sheet VHR review)",unknown,2026-06-16T07:56:36Z,Esri VHR: regular oil-palm crown/row pattern at point.,,,,,,oil_palm,True,AGREED_ORIGINAL_AND_SECOND_READER,contact_04.png,7,contact_sheets_z18/contact_04.png,"https://www.google.com/maps/search/?api=1&query=2.5872617,103.5008587"
RS01_056,103.0835864,2.343374,1,oil_palm,True,Previously user-confirmed verified reference sample,Existing verified row carried into locked final reference set.,oil_palm,medium,WD,"Esri World Imagery (ArcGIS REST, z18 contact-sheet VHR review)",unknown,2026-06-16T07:56:36Z,Esri VHR: regular oil-palm crown/row pattern at point.,,,,,,oil_palm,True,AGREED_ORIGINAL_AND_SECOND_READER,contact_04.png,8,contact_sheets_z18/contact_04.png,"https://www.google.com/maps/search/?api=1&query=2.343374,103.0835864"
RS01_057,102.8363318,1.9396572,1,oil_palm,True,Previously user-confirmed verified reference sample,Existing verified row carried into locked final reference set.,oil_palm,medium,WD,"Esri World Imagery (ArcGIS REST, z18 contact-sheet VHR review)",unknown,2026-06-16T07:56:36Z,Esri VHR: regular oil-palm crown/row pattern at point.,,,,,,oil_palm,True,AGREED_ORIGINAL_AND_SECOND_READER,contact_04.png,9,contact_sheets_z18/contact_04.png,"https://www.google.com/maps/search/?api=1&query=1.9396572,102.8363318"
RS01_058,103.0300023,2.1796751,1,oil_palm,True,Previously user-confirmed verified reference sample,Existing verified row carried into locked final reference set.,oil_palm,medium,WD,"Esri World Imagery (ArcGIS REST, z18 contact-sheet VHR review)",unknown,2026-06-16T07:56:36Z,Esri VHR: regular oil-palm crown/row pattern at point.,,,,,,oil_palm,True,AGREED_ORIGINAL_AND_SECOND_READER,contact_04.png,10,contact_sheets_z18/contact_04.png,"https://www.google.com/maps/search/?api=1&query=2.1796751,103.0300023"
RS01_059,103.2730981,1.65265,1,oil_palm,True,Previously user-confirmed verified reference sample,Existing verified row carried into locked final reference set.,uncertain,low,WD,"Esri World Imagery (ArcGIS REST, z18 contact-sheet VHR review)",unknown,2026-06-16T07:56:36Z,"Esri VHR visible, but land-cover class is not confidently separable at the point; no guess made.",,,,,,oil_palm,False,NOT_SCORABLE_SECOND_READER_UNCERTAIN,contact_04.png,11,contact_sheets_z18/contact_04.png,"https://www.google.com/maps/search/?api=1&query=1.65265,103.2730981"
RS01_060,103.5307765,2.526978,1,oil_palm,True,Previously user-confirmed verified reference sample,Existing verified row carried into locked final reference set.,oil_palm,high,WD,"Esri World Imagery (ArcGIS REST, z18 contact-sheet VHR review)",unknown,2026-06-16T07:56:36Z,Esri VHR: regular oil-palm crown/row pattern at point.,,,,,,oil_palm,True,AGREED_ORIGINAL_AND_SECOND_READER,contact_04.png,12,contact_sheets_z18/contact_04.png,"https://www.google.com/maps/search/?api=1&query=2.526978,103.5307765"
RS01_061,103.4565785,1.9237373,1,oil_palm,True,Previously user-confirmed verified reference sample,Existing verified row carried into locked final reference set.,oil_palm,high,WD,"Esri World Imagery (ArcGIS REST, z18 contact-sheet VHR review)",unknown,2026-06-16T07:56:36Z,Esri VHR: regular oil-palm crown/row pattern at point.,,,,,,oil_palm,True,AGREED_ORIGINAL_AND_SECOND_READER,contact_04.png,13,contact_sheets_z18/contact_04.png,"https://www.google.com/maps/search/?api=1&query=1.9237373,103.4565785"
RS01_062,102.5492467,2.1068723,1,oil_palm,True,Previously user-confirmed verified reference sample,Existing verified row carried into locked final reference set.,builtup_other,medium,WD,"Esri World Imagery (ArcGIS REST, z18 contact-sheet VHR review)",unknown,2026-06-16T07:56:36Z,"Esri VHR: point falls on built-up, road, bare construction, water/shoreline, or other non-agricultural surface.",builtup_other,accept_second_reader,Daiwenzhe,2026-06-16T16:14:48Z,VHR point is on a road intersection/corridor rather than oil-palm canopy.,builtup_other,True,ADJUDICATED_ACCEPT_SECOND_READER,contact_04.png,14,contact_sheets_z18/contact_04.png,"https://www.google.com/maps/search/?api=1&query=2.1068723,102.5492467"
RS01_063,103.9214351,2.0196329,1,oil_palm,True,Previously user-confirmed verified reference sample,Existing verified row carried into locked final reference set.,uninterpretable,low,WD,"Esri World Imagery (ArcGIS REST, z18 contact-sheet VHR review)",unknown,2026-06-16T07:56:36Z,"VHR image at point is cloud-obscured, shadowed, or otherwise not interpretable.",,,,,,oil_palm,False,NOT_SCORABLE_SECOND_READER_UNINTERPRETABLE,contact_04.png,15,contact_sheets_z18/contact_04.png,"https://www.google.com/maps/search/?api=1&query=2.0196329,103.9214351"
RS01_064,103.97142,2.0658203,1,oil_palm,True,Previously user-confirmed verified reference sample,Existing verified row carried into locked final reference set.,oil_palm,medium,WD,"Esri World Imagery (ArcGIS REST, z18 contact-sheet VHR review)",unknown,2026-06-16T07:56:36Z,Esri VHR: regular oil-palm crown/row pattern at point.,,,,,,oil_palm,True,AGREED_ORIGINAL_AND_SECOND_READER,contact_04.png,16,contact_sheets_z18/contact_04.png,"https://www.google.com/maps/search/?api=1&query=2.0658203,103.97142"
RS01_065,103.5062495,1.9588691,1,oil_palm,True,Previously user-confirmed verified reference sample,Existing verified row carried into locked final reference set.,oil_palm,medium,WD,"Esri World Imagery (ArcGIS REST, z18 contact-sheet VHR review)",unknown,2026-06-16T07:56:36Z,Esri VHR: regular oil-palm crown/row pattern at point.,,,,,,oil_palm,True,AGREED_ORIGINAL_AND_SECOND_READER,contact_05.png,1,contact_sheets_z18/contact_05.png,"https://www.google.com/maps/search/?api=1&query=1.9588691,103.5062495"
RS01_066,103.2493966,2.2829033,1,oil_palm,True,Previously user-confirmed verified reference sample,Existing verified row carried into locked final reference set.,oil_palm,high,WD,"Esri World Imagery (ArcGIS REST, z18 contact-sheet VHR review)",unknown,2026-06-16T07:56:36Z,Esri VHR: regular oil-palm crown/row pattern at point.,,,,,,oil_palm,True,AGREED_ORIGINAL_AND_SECOND_READER,contact_05.png,2,contact_sheets_z18/contact_05.png,"https://www.google.com/maps/search/?api=1&query=2.2829033,103.2493966"
RS01_067,103.0224834,2.2260227,1,oil_palm,True,Previously user-confirmed verified reference sample,Existing verified row carried into locked final reference set.,oil_palm,high,WD,"Esri World Imagery (ArcGIS REST, z18 contact-sheet VHR review)",unknown,2026-06-16T07:56:36Z,Esri VHR: regular oil-palm crown/row pattern at point.,,,,,,oil_palm,True,AGREED_ORIGINAL_AND_SECOND_READER,contact_05.png,3,contact_sheets_z18/contact_05.png,"https://www.google.com/maps/search/?api=1&query=2.2260227,103.0224834"
RS01_068,103.4507523,2.607557,1,oil_palm,True,Previously user-confirmed verified reference sample,Existing verified row carried into locked final reference set.,oil_palm,medium,WD,"Esri World Imagery (ArcGIS REST, z18 contact-sheet VHR review)",unknown,2026-06-16T07:56:36Z,Esri VHR: regular oil-palm crown/row pattern at point.,,,,,,oil_palm,True,AGREED_ORIGINAL_AND_SECOND_READER,contact_05.png,4,contact_sheets_z18/contact_05.png,"https://www.google.com/maps/search/?api=1&query=2.607557,103.4507523"
RS01_069,103.3834342,1.838674,1,oil_palm,True,Previously user-confirmed verified reference sample,Existing verified row carried into locked final reference set.,other_agri,medium,WD,"Esri World Imagery (ArcGIS REST, z18 contact-sheet VHR review)",unknown,2026-06-16T07:56:36Z,"Esri VHR: agricultural field/orchard/plantation visible but not oil palm, rubber, or paddy with confidence.",other_agri,accept_second_reader,Daiwenzhe,2026-06-16T16:14:48Z,VHR point shows sparse planted/field texture rather than a clear oil-palm block.,other_agri,True,ADJUDICATED_ACCEPT_SECOND_READER,contact_05.png,5,contact_sheets_z18/contact_05.png,"https://www.google.com/maps/search/?api=1&query=1.838674,103.3834342"
RS01_070,103.0291512,1.8841722,1,oil_palm,True,Previously user-confirmed verified reference sample,Existing verified row carried into locked final reference set.,oil_palm,high,WD,"Esri World Imagery (ArcGIS REST, z18 contact-sheet VHR review)",unknown,2026-06-16T07:56:36Z,Esri VHR: regular oil-palm crown/row pattern at point.,,,,,,oil_palm,True,AGREED_ORIGINAL_AND_SECOND_READER,contact_05.png,6,contact_sheets_z18/contact_05.png,"https://www.google.com/maps/search/?api=1&query=1.8841722,103.0291512"
RS01_071,102.3722021,2.6542854,1,oil_palm,True,Previously user-confirmed verified reference sample,Existing verified row carried into locked final reference set.,uncertain,low,WD,"Esri World Imagery (ArcGIS REST, z18 contact-sheet VHR review)",unknown,2026-06-16T07:56:36Z,"Esri VHR visible, but land-cover class is not confidently separable at the point; no guess made.",,,,,,oil_palm,False,NOT_SCORABLE_SECOND_READER_UNCERTAIN,contact_05.png,7,contact_sheets_z18/contact_05.png,"https://www.google.com/maps/search/?api=1&query=2.6542854,102.3722021"
RS01_072,103.4535344,1.7492371,1,oil_palm,True,Previously user-confirmed verified reference sample,Existing verified row carried into locked final reference set.,oil_palm,medium,WD,"Esri World Imagery (ArcGIS REST, z18 contact-sheet VHR review)",unknown,2026-06-16T07:56:36Z,Esri VHR: regular oil-palm crown/row pattern at point.,,,,,,oil_palm,True,AGREED_ORIGINAL_AND_SECOND_READER,contact_05.png,8,contact_sheets_z18/contact_05.png,"https://www.google.com/maps/search/?api=1&query=1.7492371,103.4535344"
RS01_073,102.863098,2.0158812,1,oil_palm,True,Previously user-confirmed verified reference sample,Existing verified row carried into locked final reference set.,oil_palm,high,WD,"Esri World Imagery (ArcGIS REST, z18 contact-sheet VHR review)",unknown,2026-06-16T07:56:36Z,Esri VHR: regular oil-palm crown/row pattern at point.,,,,,,oil_palm,True,AGREED_ORIGINAL_AND_SECOND_READER,contact_05.png,9,contact_sheets_z18/contact_05.png,"https://www.google.com/maps/search/?api=1&query=2.0158812,102.863098"
RS01_074,102.4439147,2.347156,1,oil_palm,True,Previously user-confirmed verified reference sample,Existing verified row carried into locked final reference set.,uninterpretable,low,WD,"Esri World Imagery (ArcGIS REST, z18 contact-sheet VHR review)",unknown,2026-06-16T07:56:36Z,"VHR image at point is cloud-obscured, shadowed, or otherwise not interpretable.",,,,,,oil_palm,False,NOT_SCORABLE_SECOND_READER_UNINTERPRETABLE,contact_05.png,10,contact_sheets_z18/contact_05.png,"https://www.google.com/maps/search/?api=1&query=2.347156,102.4439147"
RS01_075,103.6762516,2.4610167,1,oil_palm,True,Previously user-confirmed verified reference sample,Existing verified row carried into locked final reference set.,oil_palm,medium,WD,"Esri World Imagery (ArcGIS REST, z18 contact-sheet VHR review)",unknown,2026-06-16T07:56:36Z,Esri VHR: regular oil-palm crown/row pattern at point.,,,,,,oil_palm,True,AGREED_ORIGINAL_AND_SECOND_READER,contact_05.png,11,contact_sheets_z18/contact_05.png,"https://www.google.com/maps/search/?api=1&query=2.4610167,103.6762516"
RS01_076,103.310144,2.2593177,1,oil_palm,True,Previously user-confirmed verified reference sample,Existing verified row carried into locked final reference set.,uncertain,low,WD,"Esri World Imagery (ArcGIS REST, z18 contact-sheet VHR review)",unknown,2026-06-16T07:56:36Z,"Esri VHR visible, but land-cover class is not confidently separable at the point; no guess made.",,,,,,oil_palm,False,NOT_SCORABLE_SECOND_READER_UNCERTAIN,contact_05.png,12,contact_sheets_z18/contact_05.png,"https://www.google.com/maps/search/?api=1&query=2.2593177,103.310144"
RS01_077,103.5022814,1.9350508,1,oil_palm,True,Previously user-confirmed verified reference sample,Existing verified row carried into locked final reference set.,oil_palm,medium,WD,"Esri World Imagery (ArcGIS REST, z18 contact-sheet VHR review)",unknown,2026-06-16T07:56:36Z,Esri VHR: regular oil-palm crown/row pattern at point.,,,,,,oil_palm,True,AGREED_ORIGINAL_AND_SECOND_READER,contact_05.png,13,contact_sheets_z18/contact_05.png,"https://www.google.com/maps/search/?api=1&query=1.9350508,103.5022814"
RS01_078,103.5731267,1.7564463,1,oil_palm,True,Previously user-confirmed verified reference sample,Existing verified row carried into locked final reference set.,oil_palm,high,WD,"Esri World Imagery (ArcGIS REST, z18 contact-sheet VHR review)",unknown,2026-06-16T07:56:36Z,Esri VHR: regular oil-palm crown/row pattern at point.,,,,,,oil_palm,True,AGREED_ORIGINAL_AND_SECOND_READER,contact_05.png,14,contact_sheets_z18/contact_05.png,"https://www.google.com/maps/search/?api=1&query=1.7564463,103.5731267"
RS01_079,103.7596198,1.8252197,1,oil_palm,True,Previously user-confirmed verified reference sample,Existing verified row carried into locked final reference set.,uncertain,low,WD,"Esri World Imagery (ArcGIS REST, z18 contact-sheet VHR review)",unknown,2026-06-16T07:56:36Z,"Esri VHR visible, but land-cover class is not confidently separable at the point; no guess made.",,,,,,oil_palm,False,NOT_SCORABLE_SECOND_READER_UNCERTAIN,contact_05.png,15,contact_sheets_z18/contact_05.png,"https://www.google.com/maps/search/?api=1&query=1.8252197,103.7596198"
RS01_080,103.0231053,2.1578313,1,oil_palm,True,Previously user-confirmed verified reference sample,Existing verified row carried into locked final reference set.,uncertain,low,WD,"Esri World Imagery (ArcGIS REST, z18 contact-sheet VHR review)",unknown,2026-06-16T07:56:36Z,"Esri VHR visible, but land-cover class is not confidently separable at the point; no guess made.",,,,,,oil_palm,False,NOT_SCORABLE_SECOND_READER_UNCERTAIN,contact_05.png,16,contact_sheets_z18/contact_05.png,"https://www.google.com/maps/search/?api=1&query=2.1578313,103.0231053"
TJ04_033,102.1413157,3.0200762,1,oil_palm,True,Previously user-confirmed verified reference sample,Existing verified row carried into locked final reference set.,oil_palm,medium,WD,"Esri World Imagery (ArcGIS REST, z18 contact-sheet VHR review)",unknown,2026-06-16T07:56:36Z,Esri VHR: regular oil-palm crown/row pattern at point.,,,,,,oil_palm,True,AGREED_ORIGINAL_AND_SECOND_READER,contact_06.png,1,contact_sheets_z18/contact_06.png,"https://www.google.com/maps/search/?api=1&query=3.0200762,102.1413157"
TJ04_036,101.5550258,3.4547801,1,oil_palm,True,Previously user-confirmed verified reference sample,Existing verified row carried into locked final reference set.,uncertain,low,WD,"Esri World Imagery (ArcGIS REST, z18 contact-sheet VHR review)",unknown,2026-06-16T07:56:36Z,"Esri VHR visible, but land-cover class is not confidently separable at the point; no guess made.",,,,,,oil_palm,False,NOT_SCORABLE_SECOND_READER_UNCERTAIN,contact_06.png,2,contact_sheets_z18/contact_06.png,"https://www.google.com/maps/search/?api=1&query=3.4547801,101.5550258"
TJ04_041,102.5479578,3.2309861,1,oil_palm,True,Previously user-confirmed verified reference sample,Existing verified row carried into locked final reference set.,other_agri,medium,WD,"Esri World Imagery (ArcGIS REST, z18 contact-sheet VHR review)",unknown,2026-06-16T07:56:36Z,"Esri VHR: agricultural field/orchard/plantation visible but not oil palm, rubber, or paddy with confidence.",oil_palm,keep_original,Daiwenzhe,2026-06-16T16:14:48Z,VHR point shows clear regular oil-palm row structure; other_agri is not stronger.,oil_palm,True,ADJUDICATED_KEEP_ORIGINAL,contact_06.png,3,contact_sheets_z18/contact_06.png,"https://www.google.com/maps/search/?api=1&query=3.2309861,102.5479578"
TJ04_045,102.8303903,3.7000972,1,oil_palm,True,Previously user-confirmed verified reference sample,Existing verified row carried into locked final reference set.,oil_palm,high,WD,"Esri World Imagery (ArcGIS REST, z18 contact-sheet VHR review)",unknown,2026-06-16T07:56:36Z,Esri VHR: regular oil-palm crown/row pattern at point.,,,,,,oil_palm,True,AGREED_ORIGINAL_AND_SECOND_READER,contact_06.png,4,contact_sheets_z18/contact_06.png,"https://www.google.com/maps/search/?api=1&query=3.7000972,102.8303903"
TJ04_047,103.174978,2.1526902,1,oil_palm,True,Previously user-confirmed verified reference sample,Existing verified row carried into locked final reference set.,other_agri,medium,WD,"Esri World Imagery (ArcGIS REST, z18 contact-sheet VHR review)",unknown,2026-06-16T07:56:36Z,"Esri VHR: agricultural field/orchard/plantation visible but not oil palm, rubber, or paddy with confidence.",oil_palm,keep_original,Daiwenzhe,2026-06-16T16:14:48Z,VHR point remains within a clear regular oil-palm block despite partial cloud.,oil_palm,True,ADJUDICATED_KEEP_ORIGINAL,contact_06.png,5,contact_sheets_z18/contact_06.png,"https://www.google.com/maps/search/?api=1&query=2.1526902,103.174978"
